FIPSCode,LocationType,Location,AgeGroup,Gender,TimeFrame,DataFormat,Data
06019,County,Fresno County,Ages 3_5,Male,1996,Number,"24,103"
06019,County,Fresno County,Ages 3_5,Male,1997,Number,"23,591"
06019,County,Fresno County,Ages 3_5,Male,1998,Number,"22,715"
06019,County,Fresno County,Ages 3_5,Male,1999,Number,"21,982"
06019,County,Fresno County,Ages 3_5,Male,2000,Number,"21,026"
06019,County,Fresno County,Ages 3_5,Male,2001,Number,"20,995"
06019,County,Fresno County,Ages 3_5,Male,2002,Number,"21,010"
06019,County,Fresno County,Ages 3_5,Male,2003,Number,"21,272"
06019,County,Fresno County,Ages 3_5,Male,2004,Number,"21,761"
06019,County,Fresno County,Ages 3_5,Male,2005,Number,"22,126"
06019,County,Fresno County,Ages 3_5,Male,2006,Number,"22,601"
06019,County,Fresno County,Ages 3_5,Male,2007,Number,"22,829"
06019,County,Fresno County,Ages 3_5,Male,2008,Number,"23,132"
06019,County,Fresno County,Ages 3_5,Male,2009,Number,"23,663"
06019,County,Fresno County,Ages 3_5,Male,2010,Number,"24,376"
06019,County,Fresno County,Ages 3_5,Male,2011,Number,"24,855"
06019,County,Fresno County,Ages 3_5,Male,2012,Number,"24,581"
06019,County,Fresno County,Ages 3_5,Male,2013,Number,"24,083"
06019,County,Fresno County,Ages 3_5,Male,2014,Number,"24,116"
06019,County,Fresno County,Ages 3_5,Male,2015,Number,"24,610"
06019,County,Fresno County,Ages 3_5,Male,2016,Number,"24,894"
06019,County,Fresno County,Ages 3_5,Male,2017,Number,"24,998"
06019,County,Fresno County,Ages 3_5,Male,2018,Number,"24,666"
06019,County,Fresno County,Ages 3_5,Male,2019,Number,"24,195"
06019,County,Fresno County,Ages 3_5,Male,2020,Number,"23,267"
06019,County,Fresno County,Ages 3_5,Male,2021,Number,"22,533"
06019,County,Fresno County,Ages 3_5,Total,1995,Number,"46,843"
06019,County,Fresno County,Ages 3_5,Total,1996,Number,"47,102"
06019,County,Fresno County,Ages 3_5,Total,1997,Number,"46,161"
06019,County,Fresno County,Ages 3_5,Total,1998,Number,"44,443"
06019,County,Fresno County,Ages 3_5,Total,1999,Number,"43,196"
06019,County,Fresno County,Ages 3_5,Total,2000,Number,"41,351"
06019,County,Fresno County,Ages 3_5,Total,2001,Number,"41,202"
06019,County,Fresno County,Ages 3_5,Total,2002,Number,"41,165"
06019,County,Fresno County,Ages 3_5,Total,2003,Number,"41,679"
06019,County,Fresno County,Ages 3_5,Total,2004,Number,"42,629"
06019,County,Fresno County,Ages 3_5,Total,2005,Number,"43,442"
06019,County,Fresno County,Ages 3_5,Total,2006,Number,"44,374"
06019,County,Fresno County,Ages 3_5,Total,2007,Number,"44,861"
06019,County,Fresno County,Ages 3_5,Total,2008,Number,"45,465"
06019,County,Fresno County,Ages 3_5,Total,2009,Number,"46,265"
06019,County,Fresno County,Ages 3_5,Total,2010,Number,"47,376"
06019,County,Fresno County,Ages 3_5,Total,2011,Number,"48,239"
06019,County,Fresno County,Ages 3_5,Total,2012,Number,"47,956"
06019,County,Fresno County,Ages 3_5,Total,2013,Number,"47,287"
06019,County,Fresno County,Ages 3_5,Total,2014,Number,"47,508"
06019,County,Fresno County,Ages 3_5,Total,2015,Number,"48,098"
06019,County,Fresno County,Ages 3_5,Total,2016,Number,"48,466"
06019,County,Fresno County,Ages 3_5,Total,2017,Number,"48,514"
06019,County,Fresno County,Ages 3_5,Total,2018,Number,"48,450"
06019,County,Fresno County,Ages 3_5,Total,2019,Number,"47,996"
06019,County,Fresno County,Ages 3_5,Total,2020,Number,"46,837"
06019,County,Fresno County,Ages 3_5,Total,2021,Number,"45,118"
06019,County,Fresno County,Ages 6_10,Female,1995,Number,"33,791"
06019,County,Fresno County,Ages 6_10,Female,1996,Number,"34,764"
06019,County,Fresno County,Ages 6_10,Female,1997,Number,"35,690"
06019,County,Fresno County,Ages 6_10,Female,1998,Number,"36,484"
06019,County,Fresno County,Ages 6_10,Female,1999,Number,"36,744"
06019,County,Fresno County,Ages 6_10,Female,2000,Number,"36,714"
06019,County,Fresno County,Ages 6_10,Female,2001,Number,"36,714"
06019,County,Fresno County,Ages 6_10,Female,2002,Number,"36,636"
06019,County,Fresno County,Ages 6_10,Female,2003,Number,"36,597"
06019,County,Fresno County,Ages 6_10,Female,2004,Number,"36,348"
06019,County,Fresno County,Ages 6_10,Female,2005,Number,"36,011"
06019,County,Fresno County,Ages 6_10,Female,2006,Number,"36,093"
06019,County,Fresno County,Ages 6_10,Female,2007,Number,"36,340"
06019,County,Fresno County,Ages 6_10,Female,2008,Number,"36,564"
06019,County,Fresno County,Ages 6_10,Female,2009,Number,"36,359"
06019,County,Fresno County,Ages 6_10,Female,2010,Number,"36,709"
06019,County,Fresno County,Ages 6_10,Female,2011,Number,"36,914"
06019,County,Fresno County,Ages 6_10,Female,2012,Number,"37,203"
06019,County,Fresno County,Ages 6_10,Female,2013,Number,"37,760"
06019,County,Fresno County,Ages 6_10,Female,2014,Number,"38,241"
06019,County,Fresno County,Ages 6_10,Female,2015,Number,"38,480"
06019,County,Fresno County,Ages 6_10,Female,2016,Number,"38,645"
06019,County,Fresno County,Ages 6_10,Female,2017,Number,"39,048"
06019,County,Fresno County,Ages 6_10,Female,2018,Number,"39,109"
06019,County,Fresno County,Ages 6_10,Female,2019,Number,"39,221"
06019,County,Fresno County,Ages 6_10,Female,2020,Number,"39,541"
06019,County,Fresno County,Ages 6_10,Female,2021,Number,"39,344"
06019,County,Fresno County,Ages 6_10,Male,1995,Number,"35,669"
06019,County,Fresno County,Ages 6_10,Male,1996,Number,"36,491"
06019,County,Fresno County,Ages 6_10,Male,1997,Number,"37,470"
06019,County,Fresno County,Ages 6_10,Male,1998,Number,"38,014"
06019,County,Fresno County,Ages 6_10,Male,1999,Number,"38,469"
06019,County,Fresno County,Ages 6_10,Male,2000,Number,"38,519"
06019,County,Fresno County,Ages 6_10,Male,2001,Number,"38,488"
06019,County,Fresno County,Ages 6_10,Male,2002,Number,"38,364"
06019,County,Fresno County,Ages 6_10,Male,2003,Number,"38,332"
06019,County,Fresno County,Ages 6_10,Male,2004,Number,"37,925"
06019,County,Fresno County,Ages 6_10,Male,2005,Number,"37,538"
06019,County,Fresno County,Ages 6_10,Male,2006,Number,"37,589"
06019,County,Fresno County,Ages 6_10,Male,2007,Number,"37,798"
06019,County,Fresno County,Ages 6_10,Male,2008,Number,"38,066"
06019,County,Fresno County,Ages 6_10,Male,2009,Number,"37,743"
06019,County,Fresno County,Ages 6_10,Male,2010,Number,"38,143"
06019,County,Fresno County,Ages 6_10,Male,2011,Number,"38,475"
06019,County,Fresno County,Ages 6_10,Male,2012,Number,"38,973"
06019,County,Fresno County,Ages 6_10,Male,2013,Number,"39,805"
06019,County,Fresno County,Ages 6_10,Male,2014,Number,"40,519"
06019,County,Fresno County,Ages 6_10,Male,2015,Number,"40,689"
06019,County,Fresno County,Ages 6_10,Male,2016,Number,"40,714"
06019,County,Fresno County,Ages 6_10,Male,2017,Number,"41,084"
06019,County,Fresno County,Ages 6_10,Male,2018,Number,"41,287"
06019,County,Fresno County,Ages 6_10,Male,2019,Number,"41,242"
06019,County,Fresno County,Ages 6_10,Male,2020,Number,"41,755"
06019,County,Fresno County,Ages 6_10,Male,2021,Number,"41,332"
06019,County,Fresno County,Ages 6_10,Total,1995,Number,"69,461"
06019,County,Fresno County,Ages 6_10,Total,1996,Number,"71,255"
06019,County,Fresno County,Ages 6_10,Total,1997,Number,"73,160"
06019,County,Fresno County,Ages 6_10,Total,1998,Number,"74,498"
06019,County,Fresno County,Ages 6_10,Total,1999,Number,"75,213"
06019,County,Fresno County,Ages 6_10,Total,2000,Number,"75,233"
06019,County,Fresno County,Ages 6_10,Total,2001,Number,"75,202"
06019,County,Fresno County,Ages 6_10,Total,2002,Number,"75,000"
06019,County,Fresno County,Ages 6_10,Total,2003,Number,"74,929"
06019,County,Fresno County,Ages 6_10,Total,2004,Number,"74,273"
06019,County,Fresno County,Ages 6_10,Total,2005,Number,"73,549"
06019,County,Fresno County,Ages 6_10,Total,2006,Number,"73,682"
06019,County,Fresno County,Ages 6_10,Total,2007,Number,"74,138"
06019,County,Fresno County,Ages 6_10,Total,2008,Number,"74,630"
06019,County,Fresno County,Ages 6_10,Total,2009,Number,"74,101"
06019,County,Fresno County,Ages 6_10,Total,2010,Number,"74,852"
06019,County,Fresno County,Ages 6_10,Total,2011,Number,"75,389"
06019,County,Fresno County,Ages 6_10,Total,2012,Number,"76,176"
06019,County,Fresno County,Ages 6_10,Total,2013,Number,"77,565"
06019,County,Fresno County,Ages 6_10,Total,2014,Number,"78,760"
06019,County,Fresno County,Ages 6_10,Total,2015,Number,"79,169"
06019,County,Fresno County,Ages 6_10,Total,2016,Number,"79,359"
06019,County,Fresno County,Ages 6_10,Total,2017,Number,"80,132"
06019,County,Fresno County,Ages 6_10,Total,2018,Number,"80,396"
06019,County,Fresno County,Ages 6_10,Total,2019,Number,"80,463"
06019,County,Fresno County,Ages 6_10,Total,2020,Number,"81,296"
06019,County,Fresno County,Ages 6_10,Total,2021,Number,"80,676"
06019,County,Fresno County,Total for Ages 0_17,Female,1995,Number,"123,522"
06019,County,Fresno County,Total for Ages 0_17,Female,1996,Number,"125,079"
06019,County,Fresno County,Total for Ages 0_17,Female,1997,Number,"125,967"
06019,County,Fresno County,Total for Ages 0_17,Female,1998,Number,"125,655"
06019,County,Fresno County,Total for Ages 0_17,Female,1999,Number,"125,406"
06019,County,Fresno County,Total for Ages 0_17,Female,2000,Number,"124,862"
06019,County,Fresno County,Total for Ages 0_17,Female,2001,Number,"126,068"
06019,County,Fresno County,Total for Ages 0_17,Female,2002,Number,"127,706"
06019,County,Fresno County,Total for Ages 0_17,Female,2003,Number,"130,068"
06019,County,Fresno County,Total for Ages 0_17,Female,2004,Number,"131,682"
06019,County,Fresno County,Total for Ages 0_17,Female,2005,Number,"132,870"
06019,County,Fresno County,Total for Ages 0_17,Female,2006,Number,"134,642"
06019,County,Fresno County,Total for Ages 0_17,Female,2007,Number,"135,942"
06019,County,Fresno County,Total for Ages 0_17,Female,2008,Number,"137,026"
06019,County,Fresno County,Total for Ages 0_17,Female,2009,Number,"135,584"
06019,County,Fresno County,Total for Ages 0_17,Female,2010,Number,"135,702"
06019,County,Fresno County,Total for Ages 0_17,Female,2011,Number,"136,218"
06019,County,Fresno County,Total for Ages 0_17,Female,2012,Number,"136,331"
06019,County,Fresno County,Total for Ages 0_17,Female,2013,Number,"136,204"
06019,County,Fresno County,Total for Ages 0_17,Female,2014,Number,"136,385"
06019,County,Fresno County,Total for Ages 0_17,Female,2015,Number,"136,929"
06019,County,Fresno County,Total for Ages 0_17,Female,2016,Number,"137,206"
06019,County,Fresno County,Total for Ages 0_17,Female,2017,Number,"137,705"
06019,County,Fresno County,Total for Ages 0_17,Female,2018,Number,"138,016"
06019,County,Fresno County,Total for Ages 0_17,Female,2019,Number,"137,926"
06019,County,Fresno County,Total for Ages 0_17,Female,2020,Number,"137,801"
06019,County,Fresno County,Total for Ages 0_17,Female,2021,Number,"135,990"
06019,County,Fresno County,Total for Ages 0_17,Male,1995,Number,"130,530"
06019,County,Fresno County,Total for Ages 0_17,Male,1996,Number,"132,046"
06019,County,Fresno County,Total for Ages 0_17,Male,1997,Number,"132,741"
06019,County,Fresno County,Total for Ages 0_17,Male,1998,Number,"132,527"
06019,County,Fresno County,Total for Ages 0_17,Male,1999,Number,"132,109"
06019,County,Fresno County,Total for Ages 0_17,Male,2000,Number,"131,121"
06019,County,Fresno County,Total for Ages 0_17,Male,2001,Number,"132,274"
06019,County,Fresno County,Total for Ages 0_17,Male,2002,Number,"133,930"
06019,County,Fresno County,Total for Ages 0_17,Male,2003,Number,"136,411"
06019,County,Fresno County,Total for Ages 0_17,Male,2004,Number,"137,930"
06019,County,Fresno County,Total for Ages 0_17,Male,2005,Number,"138,988"
06019,County,Fresno County,Total for Ages 0_17,Male,2006,Number,"140,981"
06019,County,Fresno County,Total for Ages 0_17,Male,2007,Number,"142,399"
06019,County,Fresno County,Total for Ages 0_17,Male,2008,Number,"143,714"
06019,County,Fresno County,Total for Ages 0_17,Male,2009,Number,"141,887"
06019,County,Fresno County,Total for Ages 0_17,Male,2010,Number,"141,888"
06019,County,Fresno County,Total for Ages 0_17,Male,2011,Number,"142,297"
06019,County,Fresno County,Total for Ages 0_17,Male,2012,Number,"142,400"
06019,County,Fresno County,Total for Ages 0_17,Male,2013,Number,"142,280"
06019,County,Fresno County,Total for Ages 0_17,Male,2014,Number,"142,790"
06019,County,Fresno County,Total for Ages 0_17,Male,2015,Number,"143,377"
06019,County,Fresno County,Total for Ages 0_17,Male,2016,Number,"143,363"
06019,County,Fresno County,Total for Ages 0_17,Male,2017,Number,"143,483"
06019,County,Fresno County,Total for Ages 0_17,Male,2018,Number,"143,846"
06019,County,Fresno County,Total for Ages 0_17,Male,2019,Number,"144,244"
06019,County,Fresno County,Total for Ages 0_17,Male,2020,Number,"144,625"
06019,County,Fresno County,Total for Ages 0_17,Male,2021,Number,"143,308"
06019,County,Fresno County,Total for Ages 0_17,Total,1995,Number,"254,052"
06019,County,Fresno County,Total for Ages 0_17,Total,1996,Number,"257,125"
06019,County,Fresno County,Total for Ages 0_17,Total,1997,Number,"258,707"
06019,County,Fresno County,Total for Ages 0_17,Total,1998,Number,"258,182"
06019,County,Fresno County,Total for Ages 0_17,Total,1999,Number,"257,515"
06019,County,Fresno County,Total for Ages 0_17,Total,2000,Number,"255,983"
06019,County,Fresno County,Total for Ages 0_17,Total,2001,Number,"258,342"
06019,County,Fresno County,Total for Ages 0_17,Total,2002,Number,"261,636"
06019,County,Fresno County,Total for Ages 0_17,Total,2003,Number,"266,479"
06019,County,Fresno County,Total for Ages 0_17,Total,2004,Number,"269,612"
06019,County,Fresno County,Total for Ages 0_17,Total,2005,Number,"271,858"
06019,County,Fresno County,Total for Ages 0_17,Total,2006,Number,"275,623"
06019,County,Fresno County,Total for Ages 0_17,Total,2007,Number,"278,341"
06019,County,Fresno County,Total for Ages 0_17,Total,2008,Number,"280,740"
06019,County,Fresno County,Total for Ages 0_17,Total,2009,Number,"277,470"
06019,County,Fresno County,Total for Ages 0_17,Total,2010,Number,"277,590"
06019,County,Fresno County,Total for Ages 0_17,Total,2011,Number,"278,515"
06019,County,Fresno County,Total for Ages 0_17,Total,2012,Number,"278,731"
06019,County,Fresno County,Total for Ages 0_17,Total,2013,Number,"278,484"
06019,County,Fresno County,Total for Ages 0_17,Total,2014,Number,"279,175"
06019,County,Fresno County,Total for Ages 0_17,Total,2015,Number,"280,306"
06019,County,Fresno County,Total for Ages 0_17,Total,2016,Number,"280,569"
06019,County,Fresno County,Total for Ages 0_17,Total,2017,Number,"281,188"
06019,County,Fresno County,Total for Ages 0_17,Total,2018,Number,"281,862"
06019,County,Fresno County,Total for Ages 0_17,Total,2019,Number,"282,170"
06019,County,Fresno County,Total for Ages 0_17,Total,2020,Number,"282,426"
06019,County,Fresno County,Total for Ages 0_17,Total,2021,Number,"279,298"
06027,County,Inyo County,Ages 0_2,Female,1995,Number,331
06027,County,Inyo County,Ages 0_2,Female,1996,Number,328
06027,County,Inyo County,Ages 0_2,Female,1997,Number,340
06027,County,Inyo County,Ages 0_2,Female,1998,Number,321
06027,County,Inyo County,Ages 0_2,Female,1999,Number,280
06027,County,Inyo County,Ages 0_2,Female,2000,Number,236
06027,County,Inyo County,Ages 0_2,Female,2001,Number,237
06027,County,Inyo County,Ages 0_2,Female,2002,Number,244
06027,County,Inyo County,Ages 0_2,Female,2003,Number,255
06027,County,Inyo County,Ages 0_2,Female,2004,Number,257
06027,County,Inyo County,Ages 0_2,Female,2005,Number,263
06027,County,Inyo County,Ages 0_2,Female,2006,Number,277
06027,County,Inyo County,Ages 0_2,Female,2007,Number,294
06027,County,Inyo County,Ages 0_2,Female,2008,Number,293
06027,County,Inyo County,Ages 0_2,Female,2009,Number,300
06027,County,Inyo County,Ages 0_2,Female,2010,Number,301
06027,County,Inyo County,Ages 0_2,Female,2011,Number,304
06027,County,Inyo County,Ages 0_2,Female,2012,Number,317
06027,County,Inyo County,Ages 0_2,Female,2013,Number,307
06027,County,Inyo County,Ages 0_2,Female,2014,Number,331
06027,County,Inyo County,Ages 0_2,Female,2015,Number,322
06027,County,Inyo County,Ages 0_2,Female,2016,Number,323
06027,County,Inyo County,Ages 0_2,Female,2017,Number,290
06027,County,Inyo County,Ages 0_2,Female,2018,Number,292
06027,County,Inyo County,Ages 0_2,Female,2019,Number,277
06027,County,Inyo County,Ages 0_2,Female,2020,Number,264
06027,County,Inyo County,Ages 0_2,Female,2021,Number,252
06027,County,Inyo County,Ages 0_2,Male,1995,Number,338
06027,County,Inyo County,Ages 0_2,Male,1996,Number,346
06027,County,Inyo County,Ages 0_2,Male,1997,Number,326
06027,County,Inyo County,Ages 0_2,Male,1998,Number,308
06027,County,Inyo County,Ages 0_2,Male,1999,Number,276
06027,County,Inyo County,Ages 0_2,Male,2000,Number,283
06027,County,Inyo County,Ages 0_2,Male,2001,Number,279
06027,County,Inyo County,Ages 0_2,Male,2002,Number,285
06027,County,Inyo County,Ages 0_2,Male,2003,Number,281
06027,County,Inyo County,Ages 0_2,Male,2004,Number,300
06027,County,Inyo County,Ages 0_2,Male,2005,Number,308
06027,County,Inyo County,Ages 0_2,Male,2006,Number,322
06027,County,Inyo County,Ages 0_2,Male,2007,Number,326
06027,County,Inyo County,Ages 0_2,Male,2008,Number,324
06027,County,Inyo County,Ages 0_2,Male,2009,Number,328
06027,County,Inyo County,Ages 0_2,Male,2010,Number,344
06027,County,Inyo County,Ages 0_2,Male,2011,Number,336
06027,County,Inyo County,Ages 0_2,Male,2012,Number,337
06027,County,Inyo County,Ages 0_2,Male,2013,Number,329
06027,County,Inyo County,Ages 0_2,Male,2014,Number,348
06027,County,Inyo County,Ages 0_2,Male,2015,Number,325
06027,County,Inyo County,Ages 0_2,Male,2016,Number,310
06027,County,Inyo County,Ages 0_2,Male,2017,Number,293
06027,County,Inyo County,Ages 0_2,Male,2018,Number,281
06027,County,Inyo County,Ages 0_2,Male,2019,Number,265
06027,County,Inyo County,Ages 0_2,Male,2020,Number,263
06027,County,Inyo County,Ages 0_2,Male,2021,Number,268
06027,County,Inyo County,Ages 0_2,Total,1995,Number,669
06027,County,Inyo County,Ages 0_2,Total,1996,Number,675
06027,County,Inyo County,Ages 0_2,Total,1997,Number,666
06027,County,Inyo County,Ages 0_2,Total,1998,Number,629
06027,County,Inyo County,Ages 0_2,Total,1999,Number,556
06027,County,Inyo County,Ages 0_2,Total,2000,Number,518
06027,County,Inyo County,Ages 0_2,Total,2001,Number,516
06027,County,Inyo County,Ages 0_2,Total,2002,Number,529
06027,County,Inyo County,Ages 0_2,Total,2003,Number,537
06027,County,Inyo County,Ages 0_2,Total,2004,Number,557
06027,County,Inyo County,Ages 0_2,Total,2005,Number,571
06027,County,Inyo County,Ages 0_2,Total,2006,Number,599
06027,County,Inyo County,Ages 0_2,Total,2007,Number,620
06027,County,Inyo County,Ages 0_2,Total,2008,Number,618
06027,County,Inyo County,Ages 0_2,Total,2009,Number,628
06027,County,Inyo County,Ages 0_2,Total,2010,Number,645
06027,County,Inyo County,Ages 0_2,Total,2011,Number,640
06027,County,Inyo County,Ages 0_2,Total,2012,Number,654
06027,County,Inyo County,Ages 0_2,Total,2013,Number,636
06027,County,Inyo County,Ages 0_2,Total,2014,Number,679
06027,County,Inyo County,Ages 0_2,Total,2015,Number,647
06027,County,Inyo County,Ages 0_2,Total,2016,Number,633
06027,County,Inyo County,Ages 0_2,Total,2017,Number,583
06027,County,Inyo County,Ages 0_2,Total,2018,Number,573
06027,County,Inyo County,Ages 0_2,Total,2019,Number,542
06027,County,Inyo County,Ages 0_2,Total,2020,Number,527
06027,County,Inyo County,Ages 0_2,Total,2021,Number,520
06027,County,Inyo County,Ages 11_13,Female,1995,Number,408
06027,County,Inyo County,Ages 11_13,Female,1996,Number,447
06027,County,Inyo County,Ages 11_13,Female,1997,Number,438
06027,County,Inyo County,Ages 11_13,Female,1998,Number,391
06027,County,Inyo County,Ages 11_13,Female,1999,Number,376
06027,County,Inyo County,Ages 11_13,Female,2000,Number,381
06027,County,Inyo County,Ages 11_13,Female,2001,Number,410
06027,County,Inyo County,Ages 11_13,Female,2002,Number,399
06027,County,Inyo County,Ages 11_13,Female,2003,Number,389
06027,County,Inyo County,Ages 11_13,Female,2004,Number,365
06027,County,Inyo County,Ages 11_13,Female,2005,Number,364
06027,County,Inyo County,Ages 11_13,Female,2006,Number,380
06027,County,Inyo County,Ages 11_13,Female,2007,Number,388
06027,County,Inyo County,Ages 11_13,Female,2008,Number,380
06027,County,Inyo County,Ages 11_13,Female,2009,Number,373
06027,County,Inyo County,Ages 11_13,Female,2010,Number,336
06027,County,Inyo County,Ages 11_13,Female,2011,Number,313
06027,County,Inyo County,Ages 11_13,Female,2012,Number,306
06027,County,Inyo County,Ages 11_13,Female,2013,Number,283
06027,County,Inyo County,Ages 11_13,Female,2014,Number,278
06027,County,Inyo County,Ages 11_13,Female,2015,Number,291
06027,County,Inyo County,Ages 11_13,Female,2016,Number,303
06027,County,Inyo County,Ages 11_13,Female,2017,Number,319
06027,County,Inyo County,Ages 11_13,Female,2018,Number,318
06027,County,Inyo County,Ages 11_13,Female,2019,Number,321
06027,County,Inyo County,Ages 11_13,Female,2020,Number,301
06027,County,Inyo County,Ages 11_13,Female,2021,Number,302
06027,County,Inyo County,Ages 11_13,Male,1995,Number,411
06027,County,Inyo County,Ages 11_13,Male,1996,Number,428
06027,County,Inyo County,Ages 11_13,Male,1997,Number,440
06027,County,Inyo County,Ages 11_13,Male,1998,Number,445
06027,County,Inyo County,Ages 11_13,Male,1999,Number,445
06027,County,Inyo County,Ages 11_13,Male,2000,Number,422
06027,County,Inyo County,Ages 11_13,Male,2001,Number,406
06027,County,Inyo County,Ages 11_13,Male,2002,Number,391
06027,County,Inyo County,Ages 11_13,Male,2003,Number,379
06027,County,Inyo County,Ages 11_13,Male,2004,Number,374
06027,County,Inyo County,Ages 11_13,Male,2005,Number,361
06027,County,Inyo County,Ages 11_13,Male,2006,Number,369
06027,County,Inyo County,Ages 11_13,Male,2007,Number,377
06027,County,Inyo County,Ages 11_13,Male,2008,Number,389
06027,County,Inyo County,Ages 11_13,Male,2009,Number,379
06027,County,Inyo County,Ages 11_13,Male,2010,Number,343
06027,County,Inyo County,Ages 11_13,Male,2011,Number,351
06027,County,Inyo County,Ages 11_13,Male,2012,Number,348
06027,County,Inyo County,Ages 11_13,Male,2013,Number,337
06027,County,Inyo County,Ages 11_13,Male,2014,Number,320
06027,County,Inyo County,Ages 11_13,Male,2015,Number,327
06027,County,Inyo County,Ages 11_13,Male,2016,Number,339
06027,County,Inyo County,Ages 11_13,Male,2017,Number,353
06027,County,Inyo County,Ages 11_13,Male,2018,Number,361
06027,County,Inyo County,Ages 11_13,Male,2019,Number,346
06027,County,Inyo County,Ages 11_13,Male,2020,Number,349
06027,County,Inyo County,Ages 11_13,Male,2021,Number,356
06027,County,Inyo County,Ages 11_13,Total,1995,Number,818
06027,County,Inyo County,Ages 11_13,Total,1996,Number,874
06027,County,Inyo County,Ages 11_13,Total,1997,Number,878
06027,County,Inyo County,Ages 11_13,Total,1998,Number,836
06027,County,Inyo County,Ages 11_13,Total,1999,Number,821
06027,County,Inyo County,Ages 11_13,Total,2000,Number,803
06027,County,Inyo County,Ages 11_13,Total,2001,Number,816
06027,County,Inyo County,Ages 11_13,Total,2002,Number,790
06027,County,Inyo County,Ages 11_13,Total,2003,Number,768
06027,County,Inyo County,Ages 11_13,Total,2004,Number,739
06027,County,Inyo County,Ages 11_13,Total,2005,Number,725
06027,County,Inyo County,Ages 11_13,Total,2006,Number,749
06027,County,Inyo County,Ages 11_13,Total,2007,Number,764
06027,County,Inyo County,Ages 11_13,Total,2008,Number,769
06027,County,Inyo County,Ages 11_13,Total,2009,Number,752
06027,County,Inyo County,Ages 11_13,Total,2010,Number,679
06027,County,Inyo County,Ages 11_13,Total,2011,Number,664
06027,County,Inyo County,Ages 11_13,Total,2012,Number,654
06027,County,Inyo County,Ages 11_13,Total,2013,Number,620
06027,County,Inyo County,Ages 11_13,Total,2014,Number,598
06027,County,Inyo County,Ages 11_13,Total,2015,Number,618
06027,County,Inyo County,Ages 11_13,Total,2016,Number,642
06027,County,Inyo County,Ages 11_13,Total,2017,Number,672
06027,County,Inyo County,Ages 11_13,Total,2018,Number,679
06027,County,Inyo County,Ages 11_13,Total,2019,Number,667
06027,County,Inyo County,Ages 11_13,Total,2020,Number,650
06027,County,Inyo County,Ages 11_13,Total,2021,Number,658
06027,County,Inyo County,Ages 14_17,Female,1995,Number,386
06027,County,Inyo County,Ages 14_17,Female,1996,Number,383
06027,County,Inyo County,Ages 14_17,Female,1997,Number,432
06027,County,Inyo County,Ages 14_17,Female,1998,Number,489
06027,County,Inyo County,Ages 14_17,Female,1999,Number,541
06027,County,Inyo County,Ages 14_17,Female,2000,Number,562
06027,County,Inyo County,Ages 14_17,Female,2001,Number,529
06027,County,Inyo County,Ages 14_17,Female,2002,Number,492
06027,County,Inyo County,Ages 14_17,Female,2003,Number,467
06027,County,Inyo County,Ages 14_17,Female,2004,Number,465
06027,County,Inyo County,Ages 14_17,Female,2005,Number,448
06027,County,Inyo County,Ages 14_17,Female,2006,Number,429
06027,County,Inyo County,Ages 14_17,Female,2007,Number,433
06027,County,Inyo County,Ages 14_17,Female,2008,Number,442
06027,County,Inyo County,Ages 14_17,Female,2009,Number,502
06027,County,Inyo County,Ages 14_17,Female,2010,Number,450
06027,County,Inyo County,Ages 14_17,Female,2011,Number,449
06027,County,Inyo County,Ages 14_17,Female,2012,Number,443
06027,County,Inyo County,Ages 14_17,Female,2013,Number,451
06027,County,Inyo County,Ages 14_17,Female,2014,Number,430
06027,County,Inyo County,Ages 14_17,Female,2015,Number,395
06027,County,Inyo County,Ages 14_17,Female,2016,Number,398
06027,County,Inyo County,Ages 14_17,Female,2017,Number,369
06027,County,Inyo County,Ages 14_17,Female,2018,Number,387
06027,County,Inyo County,Ages 14_17,Female,2019,Number,403
06027,County,Inyo County,Ages 14_17,Female,2020,Number,420
06027,County,Inyo County,Ages 14_17,Female,2021,Number,438
06027,County,Inyo County,Ages 14_17,Male,1995,Number,387
06027,County,Inyo County,Ages 14_17,Male,1996,Number,405
06027,County,Inyo County,Ages 14_17,Male,1997,Number,456
06027,County,Inyo County,Ages 14_17,Male,1998,Number,506
06027,County,Inyo County,Ages 14_17,Male,1999,Number,550
06027,County,Inyo County,Ages 14_17,Male,2000,Number,587
06027,County,Inyo County,Ages 14_17,Male,2001,Number,573
06027,County,Inyo County,Ages 14_17,Male,2002,Number,558
06027,County,Inyo County,Ages 14_17,Male,2003,Number,530
06027,County,Inyo County,Ages 14_17,Male,2004,Number,502
06027,County,Inyo County,Ages 14_17,Male,2005,Number,484
06027,County,Inyo County,Ages 14_17,Male,2006,Number,461
06027,County,Inyo County,Ages 14_17,Male,2007,Number,456
06027,County,Inyo County,Ages 14_17,Male,2008,Number,463
06027,County,Inyo County,Ages 14_17,Male,2009,Number,496
06027,County,Inyo County,Ages 14_17,Male,2010,Number,476
06027,County,Inyo County,Ages 14_17,Male,2011,Number,499
06027,County,Inyo County,Ages 14_17,Male,2012,Number,484
06027,County,Inyo County,Ages 14_17,Male,2013,Number,494
06027,County,Inyo County,Ages 14_17,Male,2014,Number,485
06027,County,Inyo County,Ages 14_17,Male,2015,Number,460
06027,County,Inyo County,Ages 14_17,Male,2016,Number,472
06027,County,Inyo County,Ages 14_17,Male,2017,Number,459
06027,County,Inyo County,Ages 14_17,Male,2018,Number,451
